sysname,chassis,source_ip,interface,lag,port,port_type,queue_group_port,address,isis,mpls,rsvp,slope-policy,egress-scheduler-policy,queue-policy,qos,queue-group
PLACAR-ROO8017-GA,7750,10.190.3.1,To-PLAYADELCARMEN-ABM,,2/1/9,xcme,IPMEAN-QG:1G,10.190.46.165/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:1G
PLACAR-ROO8017-GA,7750,10.190.3.1,To-PLAYADELCARMEN-WA01,3,1/1/1,xgige,IPMEAN-QG:10G,10.190.46.171/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
PLACAR-ROO8017-GA,7750,10.190.3.1,system,,,,,10.190.3.1/32,,1,1,,,,,
PLACAR-ROO8017-GA,7750,10.190.3.1,testbh,,3/1/10,xcme,policer-output-queues,1.1.1.5/30,,0,0,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:1G
TECPAC-HID9005-AA,7705,10.190.3.200,To-TECPACHUCA-GAM,,1/5/8,xcme,,10.190.51.169/31,,1,1,,,7705-IPMEAN-internal:1G,,
TECPAC-HID9005-AA,7705,10.190.3.200,system,,,,,10.190.3.200/32,,1,1,,,,,
TLAHUA-MEX9170-AA,7705,10.190.3.202,To-TLAHUAC-GAM,,1/5/8,xcme,,10.190.51.173/31,,1,1,,,7705-IPMEAN-internal:1G,,
TLAHUA-MEX9170-AA,7705,10.190.3.202,system,,,,,10.190.3.202/32,,1,1,,,,,
TOTOLT-MEX9268-AA,7705,10.190.3.204,To-TOTOLTEPEC-GAM,,1/5/8,xcme,,10.190.51.177/31,,1,1,,,7705-IPMEAN-internal:1G,,
TOTOLT-MEX9268-AA,7705,10.190.3.204,system,,,,,10.190.3.204/32,,1,1,,,,,
TULYEH-MEX9169-AA,7705,10.190.3.205,To-TULYEHUALCO-GAM,,1/5/8,xcme,,10.190.51.179/31,,1,1,,,7705-IPMEAN-internal:1G,,
TULYEH-MEX9169-AA,7705,10.190.3.205,system,,,,,10.190.3.205/32,,1,1,,,,,
TLALNE-MEX9226-SA,7450,10.190.3.209,To-TLALNEPANTLA-SB,10,7/1/1,xgige,IPMEAN-QG:10G,10.190.52.66/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
TLALNE-MEX9226-SA,7450,10.190.3.209,To_GSM_EDGE_A,20,3/1/1,xgige,IPMEAN-QG:10G,10.190.48.189/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
TLALNE-MEX9226-SA,7450,10.190.3.209,system,,,,,10.190.3.209/32,,1,1,,,,,
CANMTX-ROO8018-SB,7450,10.190.3.20,To-CANCUN-EBF,,2/2/1,xgige,IPMEAN-QG:10G,10.190.47.193/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
CANMTX-ROO8018-SB,7450,10.190.3.20,To-CANCUN-SAF,,2/2/2,xgige,IPMEAN-QG:10G,10.190.47.187/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
CANMTX-ROO8018-SB,7450,10.190.3.20,system,,,,,10.190.3.20/32,,1,1,,,,,
TLALNE-MEX9226-SB,7450,10.190.3.210,To-TLALNEPANTLA-SA,10,7/1/1,xgige,IPMEAN-QG:10G,10.190.52.67/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
TLALNE-MEX9226-SB,7450,10.190.3.210,To_GSM_EDGE_B,20,2/2/1,xgige,IPMEAN-QG:10G,10.190.48.193/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
TLALNE-MEX9226-SB,7450,10.190.3.210,system,,,,,10.190.3.210/32,,1,1,,,,,
TOLBUE-MEX9295-IEA,7750,10.190.3.213,To-TOLBUE-SA,,2/1/8,xcme,IPMEAN-QG:1G,10.190.52.126/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:1G
TOLBUE-MEX9295-IEA,7750,10.190.3.213,To-TOLUCA-CAE,,1/1/1,xgige,IPMEAN-QG:10G,10.190.52.32/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
TOLBUE-MEX9295-IEA,7750,10.190.3.213,To-TOLUCA-CBE,,1/2/1,xgige,IPMEAN-QG:10G,10.190.52.34/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
TOLBUE-MEX9295-IEA,7750,10.190.3.213,system,,,,,10.190.3.213/32,,1,1,,,,,
SANFCO-MEX9238-GA,7750,10.190.3.214,To-ALVAROOBREGON-GA-ATT,,6/2/1,cgige,IPMEAN-QG:100G,10.170.52.38/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:100G
SANFCO-MEX9238-GA,7750,10.190.3.214,To-COYOCAN-GA,2,4/1/1,,IPMEAN-QG:10G,10.190.49.234/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
SANFCO-MEX9238-GA,7750,10.190.3.214,To-MEX-BH-PAN907-MEX9238,200,6/1/9,xgige,IPMEAN-QG:10G,10.238.63.165/31,10,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
SANFCO-MEX9238-GA,7750,10.190.3.214,To-MXHMEX0217RTBHCSRMOB-0/0/13,,6/1/3,xgige,IPMEAN-QG:10G,10.224.68.165/31,11,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
SANFCO-MEX9238-GA,7750,10.190.3.214,system,,,,,10.190.3.214/32,,1,1,,,,,
MCSXOC-MEX506H-GA,7750,10.190.3.216,To-CIRCUITOAZTECA-GA,4,2/1/1,xgige,IPMEAN-QG:10G,10.190.50.39/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
MCSXOC-MEX506H-GA,7750,10.190.3.216,To-MEX-BH-PAN907-MEX506,200,2/1/4,xgige,IPMEAN-QG:10G,10.238.63.177/31,10,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
MCSXOC-MEX506H-GA,7750,10.190.3.216,To-TEPEPAN-GAM,6,1/1/1,xgige,IPMEAN-QG:10G,10.190.52.16/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
MCSXOC-MEX506H-GA,7750,10.190.3.216,system,,,,,10.190.3.216/32,,1,1,,,,,
TOLBUE-MEX9295-SC,7450,10.190.3.218,To-TOLUCABUENAVISTA-EA,,3/1/1,xgige,IPMEAN-QG:10G,10.190.48.159/31,0,1,1,default,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
TOLBUE-MEX9295-SC,7450,10.190.3.218,To-TOLUCABUENAVISTA-SD,,3/1/2,xgige,IPMEAN-QG:10G,10.190.52.64/31,0,1,1,default,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
TOLBUE-MEX9295-SC,7450,10.190.3.218,system,,,,,10.190.3.218/32,,1,1,,,,,
TOLBUE-MEX9295-SD,7450,10.190.3.219,To-TOLUCABUENAVISTA-SC,,2/2/2,xgige,IPMEAN-QG:10G,10.190.52.65/31,0,1,1,default,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
TOLBUE-MEX9295-SD,7450,10.190.3.219,To_GSM-EDGE-B,,2/2/1,xgige,IPMEAN-QG:10G,10.190.48.163/31,0,1,1,default,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
TOLBUE-MEX9295-SD,7450,10.190.3.219,system,,,,,10.190.3.219/32,,1,1,,,,,
CANMTX-ROO8018-AA,7705,10.190.3.21,To-CANCUN-EAM,,1/11/8,xcme,,10.190.47.185/31,0,1,1,,,7705-IPMEAN-internal:1G,,
CANMTX-ROO8018-AA,7705,10.190.3.21,To-CANCUN-EBM,,1/12/8,xcme,,10.190.47.191/31,0,1,1,,,7705-IPMEAN-internal:1G,,
CANMTX-ROO8018-AA,7705,10.190.3.21,system,,,,,10.190.3.21/32,,1,1,,,,,
CUERN1-MORL9025-AB,7705,10.190.3.220,To-CUERNAVACAI-GAM,,1/5/8,xcme,,10.190.51.221/31,,1,1,,,7705-IPMEAN-internal:1G,,
CUERN1-MORL9025-AB,7705,10.190.3.220,system,,,,,10.190.3.220/32,,1,1,,,,,
TLALNE-MEX9226-AA,7705,10.190.3.223,To-TLALNEPANTLA-EA,,1/5/8,xcme,,10.190.51.226/31,,1,1,,,7705-IPMEAN-internal:1G,,
TLALNE-MEX9226-AA,7705,10.190.3.223,To-TLALNEPANTLA-EB,,1/5/7,xcme,,10.190.51.228/31,,1,1,,,7705-IPMEAN-internal:1G,,
TLALNE-MEX9226-AA,7705,10.190.3.223,system,,,,,10.190.3.223/32,,1,1,,,,,
LWA-LAPRESA-TEMM,7705,10.190.3.229,To-LWA-SANJERONIMO,,1/1/5,xgige,,10.190.61.225/31,,1,1,,,7705-IPMEAN-internal:10G,,
LWA-LAPRESA-TEMM,7705,10.190.3.229,system,,,,,10.190.3.229/32,,1,1,,,,,
LEGARIA-MEX9076-GA,7750,10.190.3.230,To-CLAVERIA-GA-ATT,,6/2/1,cgige,IPMEAN-QG:100G,10.170.48.227/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:100G
LEGARIA-MEX9076-GA,7750,10.190.3.230,To-CLAVERIA-GAM,2,6/1/1,xgige,IPMEAN-QG:10G,10.190.48.227/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
LEGARIA-MEX9076-GA,7750,10.190.3.230,To-HIPODROMO-GA-ATT,,4/2/1,cgige,IPMEAN-QG:100G,10.170.51.246/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:100G
LEGARIA-MEX9076-GA,7750,10.190.3.230,To-HIPODROMO-GAM,3,4/1/1,xgige,IPMEAN-QG:10G,10.190.51.246/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
LEGARIA-MEX9076-GA,7750,10.190.3.230,system,,,,,10.190.3.230/32,,1,1,,,,,
NEWMAN-GA,7750,10.190.3.232,To-RSO-Tlane-EA,,2/1/5,xcme,IPMEAN-QG:1G,10.190.53.147/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:1G
NEWMAN-GA,7750,10.190.3.232,system,,,,,10.190.3.232/32,,1,1,,,,,
MEX-M1-CB,7750,10.190.3.233,TO-NGDC-EDGE-1-P2P,11,3/2/1,cgige,,10.190.119.85/31,0,0,0,default,,default,,
MEX-M1-CB,7750,10.190.3.233,TO-NGDC-EDGE-2-P2P,12,5/2/1,cgige,,10.190.119.89/31,0,0,0,default,,default,,
MEX-M1-CB,7750,10.190.3.233,To-BARRIENTOS-GA,,4/1/1,cgige,IPMEAN-QG:100G,10.190.53.27/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:100G
MEX-M1-CB,7750,10.190.3.233,To-MEX-M1-CA,,4/2/1,cgige,IPMEAN-QG:100G,10.190.53.29/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:100G
MEX-M1-CB,7750,10.190.3.233,To-MEX-M1-EB,,5/1/1,cgige,IPMEAN-QG:100G,10.190.53.34/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:100G
MEX-M1-CB,7750,10.190.3.233,To-TLALNEPANTLA-CA-ATT-ATT,100,1/1/1,cgige,IPMEAN-QG:100G,10.190.126.233/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:100G
MEX-M1-CB,7750,10.190.3.233,To-TORRE-DIANA2-GA,,2/2/6,xgige,IPMEAN-QG:10G,10.190.53.223/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
MEX-M1-CB,7750,10.190.3.233,system,,,,,10.190.3.233/32,,1,1,,,,,
MEX-M1-EA,7750,10.190.3.234,To-ASR1_OP-B,,5/2/1,cgige,policer-output-queues,10.33.87.209/30,,0,0,default,PS-IPMEAN-access:Mobile,7x50-IPMEAN:standard,,
MEX-M1-EA,7750,10.190.3.234,To-ASR5.5K_TLA2-OP-B,,5/2/1,cgige,policer-output-queues,10.33.88.33/30,,0,0,default,PS-IPMEAN-access:Mobile,7x50-IPMEAN:standard,1000,IPMEAN-QG:100G
MEX-M1-EA,7750,10.190.3.234,To-MEX-M1-CA,,5/1/1,cgige,IPMEAN-QG:100G,10.190.53.33/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:100G
MEX-M1-EA,7750,10.190.3.234,To-MEX-M1-EB,15,2/1/1,cgige,IPMEAN-QG:100G,10.190.53.30/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:100G
MEX-M1-EA,7750,10.190.3.234,To-MX-MEX-M1-DATA-CX6X16-1-OP-B,3,2/2/1,cgige,policer-output-queues,10.190.99.153/30,,0,0,default,PS-IPMEAN-access:Mobile,7x50-IPMEAN:standard,1000,IPMEAN-QG:100G
MEX-M1-EA,7750,10.190.3.234,To-MX-MEX-M1-Data-CX16-1,3,2/2/1,cgige,policer-output-queues,10.190.76.26/30,0,1,1,default,PS-IPMEAN-access:Mobile,7x50-IPMEAN:standard,1000,IPMEAN-QG:100G
MEX-M1-EA,7750,10.190.3.234,To-NEWMAN-RSO,,1/1/1,xcme,IPMEAN-QG:1G,10.190.53.146/31,0,1,1,default,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:1G
MEX-M1-EA,7750,10.190.3.234,system,,,,,10.190.3.234/32,,1,1,,,,,
MEX-M1-EB,7750,10.190.3.235,To-ASR1_OP-B,,5/2/1,cgige,policer-output-queues,10.33.87.213/30,,0,0,default,PS-IPMEAN-access:Mobile,7x50-IPMEAN:standard,,
MEX-M1-EB,7750,10.190.3.235,To-ASR5.5K_TLA2-OP-B,,5/2/1,cgige,policer-output-queues,10.33.88.37/30,,0,0,default,PS-IPMEAN-access:Mobile,7x50-IPMEAN:standard,1000,IPMEAN-QG:100G
MEX-M1-EB,7750,10.190.3.235,To-MEX-M1-CB,,5/1/1,cgige,IPMEAN-QG:100G,10.190.53.35/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:100G
MEX-M1-EB,7750,10.190.3.235,To-MEX-M1-EA,15,2/1/1,cgige,IPMEAN-QG:100G,10.190.53.31/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:100G
MEX-M1-EB,7750,10.190.3.235,To-MX-MEX-M1-DATA-CX6X16-2-OP-B,3,2/2/1,cgige,policer-output-queues,10.190.99.157/30,,0,0,default,PS-IPMEAN-access:Mobile,7x50-IPMEAN:standard,1000,IPMEAN-QG:100G
MEX-M1-EB,7750,10.190.3.235,To-MX-MEX-M1-Data-CX16-2,3,2/2/1,cgige,policer-output-queues,10.190.53.61/30,0,1,1,default,PS-IPMEAN-access:Mobile,7x50-IPMEAN:standard,1000,IPMEAN-QG:100G
MEX-M1-EB,7750,10.190.3.235,system,,,,,10.190.3.235/32,,1,1,,,,,
REV-M2-EA,7750,10.190.3.238,To-ALBERCA-OLIMPICA-CA,,4/2/1,cgige,IPMEAN-QG:100G,10.190.53.37/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:100G
REV-M2-EA,7750,10.190.3.238,To-MXCMXM01RTCOREMOB01-OP-B,3,1/2/5,xgige,policer-output-queues,10.190.126.197/30,,0,0,default,,default,,
REV-M2-EA,7750,10.190.3.238,To-REV-M2-EB,,4/1/1,cgige,IPMEAN-QG:100G,10.190.53.42/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:100G
REV-M2-EA,7750,10.190.3.238,To-SANTAFE-CA,2,2/1/4,xgige,IPMEAN-QG:10G,10.190.85.215/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
REV-M2-EA,7750,10.190.3.238,system,,,,,10.190.3.238/32,,1,1,,,,,
REV-M2-EB,7750,10.190.3.239,To-ALBERCA-OLIMPICA-CB,,4/2/1,cgige,IPMEAN-QG:100G,10.190.53.39/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:100G
REV-M2-EB,7750,10.190.3.239,To-MXCMXM01RTCOREMOB02-OP-B,3,1/2/7,xgige,policer-output-queues,10.190.126.201/30,,0,0,default,PS-IPMEAN-access:Mobile,default,,
REV-M2-EB,7750,10.190.3.239,To-REV-M2-EA,,4/1/1,cgige,IPMEAN-QG:100G,10.190.53.43/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:100G
REV-M2-EB,7750,10.190.3.239,To-SANTAFE-CB,2,2/1/4,xgige,IPMEAN-QG:10G,10.190.85.208/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
REV-M2-EB,7750,10.190.3.239,To-TORRE-DIANA1-GA,,1/2/1,xgige,IPMEAN-QG:10G,10.190.53.219/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
REV-M2-EB,7750,10.190.3.239,system,,,,,10.190.3.239/32,,1,1,,,,,
TOL-R6-EA,7750,10.190.3.240,To-803MEX-146282,,5/1/1,xgige,IPMEAN-QG:10G,10.238.6.26/31,10,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
TOL-R6-EA,7750,10.190.3.240,To-MXMEXTOL1286RTBHCSRMOB01,,5/2/1,xgige,IPMEAN-QG:10G,10.238.6.47/31,10,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
TOL-R6-EA,7750,10.190.3.240,To-TOL-R6-EB,2,5/2/4,xgige,IPMEAN-QG:10G,10.190.53.52/31,0,1,1,default,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
TOL-R6-EA,7750,10.190.3.240,To-TOLUCA-CA,3,2/1/1,xgige,IPMEAN-QG:10G,10.190.53.49/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
TOL-R6-EA,7750,10.190.3.240,To_GDL_M3_CA,4,2/2/1,xgige,IPMEAN-QG:10G,10.190.58.177/31,0,1,1,default,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
TOL-R6-EA,7750,10.190.3.240,system,,,,,10.190.3.240/32,,1,1,,,,,
TOL-R6-EB,7750,10.190.3.241,To-TOL-R6-EA,2,5/2/4,xgige,IPMEAN-QG:10G,10.190.53.53/31,0,1,1,default,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
TOL-R6-EB,7750,10.190.3.241,To-TOLUCA1-GA,3,2/1/1,xgige,IPMEAN-QG:10G,10.190.53.51/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
TOL-R6-EB,7750,10.190.3.241,system,,,,,10.190.3.241/32,,1,1,,,,,
NEXTGO-TELCEL-AA,7705,10.190.3.243,To-NEXTENGO-GA,,1/1/5,xgige,,10.190.53.55/31,,1,1,,,7705-IPMEAN-internal:10G,,
NEXTGO-TELCEL-AA,7705,10.190.3.243,To-NEXTENGO-SEC,,1/2/6,xgige,,10.190.53.163/31,,1,1,,,7705-IPMEAN-internal:10G,,
NEXTGO-TELCEL-AA,7705,10.190.3.243,system,,,,,10.190.3.243/32,,1,1,,,,,
MEX-M1-CA,7750,10.190.3.246,TO-NGDC-EDGE-1-P2P,11,5/2/1,cgige,,10.190.119.83/31,0,0,0,default,,default,,
MEX-M1-CA,7750,10.190.3.246,TO-NGDC-EDGE-2-P2P,12,3/2/1,cgige,,10.190.119.87/31,0,0,0,default,,default,,
MEX-M1-CA,7750,10.190.3.246,To-MEX-M1-CB,,4/2/1,cgige,IPMEAN-QG:100G,10.190.53.28/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:100G
MEX-M1-CA,7750,10.190.3.246,To-MEX-M1-EA,,5/1/1,cgige,IPMEAN-QG:100G,10.190.53.32/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:100G
MEX-M1-CA,7750,10.190.3.246,To-TLALNEPANTLA-CB-ATT-ATT,100,1/1/1,cgige,IPMEAN-QG:100G,10.190.126.7/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:100G
MEX-M1-CA,7750,10.190.3.246,system,,,,,10.190.3.246/32,,1,1,,,,,
RIOFRIO-MEX253-AA,7705,10.190.3.250,To-NARANJOS,,1/2/6,xgige,,10.190.56.119/31,0,1,1,,,7705-IPMEAN-internal:10G,,
RIOFRIO-MEX253-AA,7705,10.190.3.250,To-SAN_MARTIN,,1/1/6,xgige,,10.190.56.169/31,0,1,1,,,7705-IPMEAN-internal:10G,,
RIOFRIO-MEX253-AA,7705,10.190.3.250,system,,,,,10.190.3.250/32,,1,1,,,,,
MER-M6-CA,7750,10.190.3.26,TO-NGDC-EDGE-1-P2P,11,5/2/1,cgige,IPMEAN-QG:100G,10.39.237.75/31,0,0,0,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:100G
MER-M6-CA,7750,10.190.3.26,TO-NGDC-EDGE-2-P2P,12,3/2/1,,IPMEAN-QG:100G,10.39.237.79/31,0,0,0,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:100G
MER-M6-CA,7750,10.190.3.26,To-MER-M6-CB,,4/2/1,cgige,IPMEAN-QG:100G,10.190.47.230/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:100G
MER-M6-CA,7750,10.190.3.26,To-MER-M6-EA,,5/1/1,cgige,IPMEAN-QG:100G,10.190.47.234/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:100G
MER-M6-CA,7750,10.190.3.26,To-MERIDA-CA,,4/1/1,cgige,IPMEAN-QG:100G,10.190.47.227/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:100G
MER-M6-CA,7750,10.190.3.26,To-VHE-R19-EA,,1/1/4,xgige,IPMEAN-QG:10G,10.190.80.71/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
MER-M6-CA,7750,10.190.3.26,system,,,,,10.190.3.26/32,,1,1,,,,,
MER-M6-CB,7750,10.190.3.27,TO-NGDC-EDGE-1-P2P,21,3/2/1,cgige,IPMEAN-QG:100G,10.39.237.77/31,0,0,0,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:100G
MER-M6-CB,7750,10.190.3.27,TO-NGDC-EDGE-2-P2P,22,5/2/1,cgige,IPMEAN-QG:100G,10.39.237.81/31,0,0,0,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:100G
MER-M6-CB,7750,10.190.3.27,To-MER-M6-CA,,4/2/1,cgige,IPMEAN-QG:100G,10.190.47.231/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:100G
MER-M6-CB,7750,10.190.3.27,To-MER-M6-EB,,5/1/1,cgige,IPMEAN-QG:100G,10.190.47.236/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:100G
MER-M6-CB,7750,10.190.3.27,To-MERIDA-CB,1,1/1/1,xgige,IPMEAN-QG:10G,10.190.47.229/31,0,1,1,7x50-IPMEAN_ntw_wred,PS-IPMEAN-network:unshaped,7x50-IPMEAN:standard,1000,IPMEAN-QG:10G
MER-M6-CB,7750,10.190.3.27,system,,,,,10.190.3.27/32,,1,1,,,,,
MER-M6-EA,7750,10.190.3.28,To-ASR5.5K_MER1-OP-B,,5/2/1,cgige,policer-output-queues,10.39.224.225/30,,0,0,7x50-IPMEAN_ntw_wred,PS-IPMEAN-access:Mobile,7x50-IPMEAN:standard,1000,IPMEAN-QG:100G
MER-M6-EA,7750,10.190.3.28,To-ASR5.5K_MER2-OP-B,,5/2/1,cgige,policer-output-queues,10.39.225.145/30,,0,0,7x50-IPMEAN_ntw_wred,PS-IPMEAN-access:Mobile,7x50-IPMEAN:standard,1000,IPMEAN-QG:100G
