sysname,chassis,source_ip,l3vpn,service_id,service_name,customer_id,interface,vpls,sap,ingress_qos_id,egress_qos_id,port,policy,card,buffer_min,buffer_max,resv_min,resv_max,shutdown
CUAJIM-MEX9084-GA,7750,10.190.3.129,vprn,1000001,1000001,2,To-MEX-9122_0042_Interlomas-GSM,To-MEX-9122_0042_Interlomas-GSM,5/1/6:2198,2000,2000,5/1/6,,5,2,,
CUAJIM-MEX9084-GA,7750,10.190.3.129,vprn,1000002,1000002,2,To-LMEX8006,To-LMEX8006,5/1/6:1200,2000,2001,5/1/6,,5,1,,
CUAJIM-MEX9084-GA,7750,10.190.3.129,vprn,1000002,1000002,2,To-LMEX8006,To-LMEX8006,5/1/6:1200,2000,2001,5/1/6,,5,2,,
CUAJIM-MEX9084-GA,7750,10.190.3.129,vprn,1000002,1000002,2,To-LMEX8007,To-LMEX8007,5/1/6:1201,2000,2001,5/1/6,,5,1,,
CUAJIM-MEX9084-GA,7750,10.190.3.129,vprn,1000002,1000002,2,To-LMEX8007,To-LMEX8007,5/1/6:1201,2000,2001,5/1/6,,5,2,,
CUAJIM-MEX9084-GA,7750,10.190.3.129,vprn,1000002,1000002,2,To-LMEX0452,To-LMEX0452,5/1/6:1216,2000,2000,5/1/6,,5,1,,
CUAJIM-MEX9084-GA,7750,10.190.3.129,vprn,1000002,1000002,2,To-LMEX0452,To-LMEX0452,5/1/6:1216,2000,2000,5/1/6,,5,2,,
CUAJIM-MEX9084-GA,7750,10.190.3.129,vprn,1000002,1000002,2,To-LMEX8016,To-LMEX8016,5/1/6:1203,2000,2001,5/1/6,,5,1,,
CUAJIM-MEX9084-GA,7750,10.190.3.129,vprn,1000002,1000002,2,To-LMEX8016,To-LMEX8016,5/1/6:1203,2000,2001,5/1/6,,5,2,,
CUAJIM-MEX9084-GA,7750,10.190.3.129,vprn,1000002,1000002,2,To-LMEX8247,To-LMEX8247,5/1/6:1206,2000,2001,5/1/6,,5,1,,
CUAJIM-MEX9084-GA,7750,10.190.3.129,vprn,1000002,1000002,2,To-LMEX8247,To-LMEX8247,5/1/6:1206,2000,2001,5/1/6,,5,2,,
CUAJIM-MEX9084-GA,7750,10.190.3.129,vprn,1000002,1000002,2,To-LMEX8058,To-LMEX8058,5/1/6:1207,2000,2001,5/1/6,,5,1,,
CUAJIM-MEX9084-GA,7750,10.190.3.129,vprn,1000002,1000002,2,To-LMEX8058,To-LMEX8058,5/1/6:1207,2000,2001,5/1/6,,5,2,,
CUAJIM-MEX9084-GA,7750,10.190.3.129,vprn,1000002,1000002,2,To-LMEX8061,To-LMEX8061,5/1/6:1208,2000,2001,5/1/6,,5,1,,
CUAJIM-MEX9084-GA,7750,10.190.3.129,vprn,1000002,1000002,2,To-LMEX8061,To-LMEX8061,5/1/6:1208,2000,2001,5/1/6,,5,2,,
CUAJIM-MEX9084-GA,7750,10.190.3.129,vprn,1000002,1000002,2,To-LMEX0574,To-LMEX0574,5/1/6:1209,2000,2001,5/1/6,,5,1,,
CUAJIM-MEX9084-GA,7750,10.190.3.129,vprn,1000002,1000002,2,To-LMEX0574,To-LMEX0574,5/1/6:1209,2000,2001,5/1/6,,5,2,,
CUAJIM-MEX9084-GA,7750,10.190.3.129,vprn,1000002,1000002,2,To-LMEX0377,To-LMEX0377,5/1/6:1210,2000,2001,5/1/6,,5,1,,
CUAJIM-MEX9084-GA,7750,10.190.3.129,vprn,1000002,1000002,2,To-LMEX0377,To-LMEX0377,5/1/6:1210,2000,2001,5/1/6,,5,2,,
CUAJIM-MEX9084-GA,7750,10.190.3.129,vprn,1000002,1000002,2,To-LMEX8065,To-LMEX8065,5/1/6:1211,2000,2001,5/1/6,,5,1,,
CUAJIM-MEX9084-GA,7750,10.190.3.129,vprn,1000002,1000002,2,To-LMEX8065,To-LMEX8065,5/1/6:1211,2000,2001,5/1/6,,5,2,,
CUAJIM-MEX9084-GA,7750,10.190.3.129,vprn,1000002,1000002,2,To-LMEX8028,To-LMEX8028,5/1/6:1204,2000,2000,5/1/6,,5,1,,
CUAJIM-MEX9084-GA,7750,10.190.3.129,vprn,1000002,1000002,2,To-LMEX8028,To-LMEX8028,5/1/6:1204,2000,2000,5/1/6,,5,2,,
CUAJIM-MEX9084-GA,7750,10.190.3.129,vprn,1000002,1000002,2,To-LMEX8079,To-LMEX8079,5/1/6:1212,2000,2001,5/1/6,,5,1,,
CUAJIM-MEX9084-GA,7750,10.190.3.129,vprn,1000002,1000002,2,To-LMEX8079,To-LMEX8079,5/1/6:1212,2000,2001,5/1/6,,5,2,,
CUAJIM-MEX9084-GA,7750,10.190.3.129,vprn,1000002,1000002,2,To-LMEX8027,To-LMEX8027,5/1/6:1213,2000,2000,5/1/6,,5,1,,
CUAJIM-MEX9084-GA,7750,10.190.3.129,vprn,1000002,1000002,2,To-LMEX8027,To-LMEX8027,5/1/6:1213,2000,2000,5/1/6,,5,2,,
CUAJIM-MEX9084-GA,7750,10.190.3.129,vprn,1000002,1000002,2,To-LMEX0766,To-LMEX0766,5/1/6:1205,2000,2000,5/1/6,,5,1,,
CUAJIM-MEX9084-GA,7750,10.190.3.129,vprn,1000002,1000002,2,To-LMEX0766,To-LMEX0766,5/1/6:1205,2000,2000,5/1/6,,5,2,,
CUAJIM-MEX9084-GA,7750,10.190.3.129,vprn,1000002,1000002,2,To-LMEX0674,To-LMEX0674,5/1/6:1217,2000,2001,5/1/6,,5,1,,
CUAJIM-MEX9084-GA,7750,10.190.3.129,vprn,1000002,1000002,2,To-LMEX0674,To-LMEX0674,5/1/6:1217,2000,2001,5/1/6,,5,2,,
CUAJIM-MEX9084-GA,7750,10.190.3.129,vprn,1000002,1000002,2,To-LMEX8163,To-LMEX8163,5/1/6:1218,2000,2001,5/1/6,,5,1,,
CUAJIM-MEX9084-GA,7750,10.190.3.129,vprn,1000002,1000002,2,To-LMEX8163,To-LMEX8163,5/1/6:1218,2000,2001,5/1/6,,5,2,,
CUAJIM-MEX9084-GA,7750,10.190.3.129,vprn,1000002,1000002,2,To-LMEX0538,To-LMEX0538,5/1/6:1219,2000,2000,5/1/6,,5,1,,
CUAJIM-MEX9084-GA,7750,10.190.3.129,vprn,1000002,1000002,2,To-LMEX0538,To-LMEX0538,5/1/6:1219,2000,2000,5/1/6,,5,2,,
CUAJIM-MEX9084-GA,7750,10.190.3.129,vprn,1000002,1000002,2,To-LMEX8075,To-LMEX8075,5/1/6:1299,2000,2001,5/1/6,,5,1,,
CUAJIM-MEX9084-GA,7750,10.190.3.129,vprn,1000002,1000002,2,To-LMEX8075,To-LMEX8075,5/1/6:1299,2000,2001,5/1/6,,5,2,,
CUAJIM-MEX9084-GA,7750,10.190.3.129,vprn,1000002,1000002,2,To-LMEX8156,To-LMEX8156,5/1/6:1298,2000,2001,5/1/6,,5,1,,
CUAJIM-MEX9084-GA,7750,10.190.3.129,vprn,1000002,1000002,2,To-LMEX8156,To-LMEX8156,5/1/6:1298,2000,2001,5/1/6,,5,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,429001,VPRN GSM,2,To-GU-MEX-366,To-GU-MEX-366,4/1/5:3067,2000,2001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,429001,VPRN GSM,2,To-GU-MEX-366,To-GU-MEX-366,4/1/5:3067,2000,2001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,429001,VPRN GSM,2,To-GU-MEX-9580,To-GU-MEX-9580,4/1/5:3297,2000,2001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,429001,VPRN GSM,2,To-GU-MEX-9580,To-GU-MEX-9580,4/1/5:3297,2000,2001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,429001,VPRN GSM,2,To-GU-MEX-036H,To-GU-MEX-036H,4/1/5:3006,2000,2001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,429001,VPRN GSM,2,To-GU-MEX-036H,To-GU-MEX-036H,4/1/5:3006,2000,2001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,429001,VPRN GSM,2,To-GU-MEX-9129,To-GU-MEX-9129,4/1/5:3158,2000,2001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,429001,VPRN GSM,2,To-GU-MEX-9129,To-GU-MEX-9129,4/1/5:3158,2000,2001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,429001,VPRN GSM,2,To-GU-MEX-404H,To-GU-MEX-404H,4/1/5:2172,2000,2001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,429001,VPRN GSM,2,To-GU-MEX-404H,To-GU-MEX-404H,4/1/5:2172,2000,2001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,429001,VPRN GSM,2,To-GU-MCR93-0034A,To-GU-MCR93-0034A,4/1/5:3640,2000,2001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,429001,VPRN GSM,2,To-GU-MCR93-0034A,To-GU-MCR93-0034A,4/1/5:3640,2000,2001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,429001,VPRN GSM,2,To-GU-MCR93-0032A,To-GU-MCR93-0032A,4/1/5:3630,2000,2001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,429001,VPRN GSM,2,To-GU-MCR93-0032A,To-GU-MCR93-0032A,4/1/5:3630,2000,2001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,429001,VPRN GSM,2,To-GU-MCR93-0033A,To-GU-MCR93-0033A,4/1/5:3639,2000,2001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,429001,VPRN GSM,2,To-GU-MCR93-0033A,To-GU-MCR93-0033A,4/1/5:3639,2000,2001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,429001,VPRN GSM,2,To-GU-MCR90-0026A,To-GU-MCR90-0026A,4/1/5:2808,2000,2001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,429001,VPRN GSM,2,To-GU-MCR90-0026A,To-GU-MCR90-0026A,4/1/5:2808,2000,2001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,429001,VPRN GSM,2,To-GU-MCR93-0044A,To-GU-MCR93-0044A,4/1/5:3681,2000,2001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,429001,VPRN GSM,2,To-GU-MCR93-0044A,To-GU-MCR93-0044A,4/1/5:3681,2000,2001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,429001,VPRN GSM,2,To-GU-MEX-9774,To-GU-MEX-9774,4/1/5:3605,2000,2001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,429001,VPRN GSM,2,To-GU-MEX-9774,To-GU-MEX-9774,4/1/5:3605,2000,2001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000000,1000000,2,To-HMEX0506-LMEX0506-OYM-3G-LTE,To-HMEX0506-LMEX0506-OYM-3G-LTE,4/1/5:1400,3000,3001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000000,1000000,2,To-HMEX0506-LMEX0506-OYM-3G-LTE,To-HMEX0506-LMEX0506-OYM-3G-LTE,4/1/5:1400,3000,3001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000000,1000000,2,To-MEX-036H_0315_Naucalpan_-OYM,To-MEX-036H_0315_Naucalpan_-OYM,4/1/5:1800,3000,3001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000000,1000000,2,To-MEX-036H_0315_Naucalpan_-OYM,To-MEX-036H_0315_Naucalpan_-OYM,4/1/5:1800,3000,3001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000000,1000000,2,To-HMEX0453-LMEX0453-OYM-3G-LTE,To-HMEX0453-LMEX0453-OYM-3G-LTE,4/1/5:1403,3000,3001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000000,1000000,2,To-HMEX0453-LMEX0453-OYM-3G-LTE,To-HMEX0453-LMEX0453-OYM-3G-LTE,4/1/5:1403,3000,3001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000000,1000000,2,To-MEX-366_0283_Del_Maestro-OYM,To-MEX-366_0283_Del_Maestro-OYM,4/1/5:1803,3000,3001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000000,1000000,2,To-MEX-366_0283_Del_Maestro-OYM,To-MEX-366_0283_Del_Maestro-OYM,4/1/5:1803,3000,3001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000000,1000000,2,To-HMEX8085-LMEX8085-OYM-3G-LTE,To-HMEX8085-LMEX8085-OYM-3G-LTE,4/1/5:1404,3000,3001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000000,1000000,2,To-HMEX8085-LMEX8085-OYM-3G-LTE,To-HMEX8085-LMEX8085-OYM-3G-LTE,4/1/5:1404,3000,3001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000000,1000000,2,To-MEX-404H_0448_LOMA_COLOR-OYM,To-MEX-404H_0448_LOMA_COLOR-OYM,4/1/5:1804,3000,3001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000000,1000000,2,To-MEX-404H_0448_LOMA_COLOR-OYM,To-MEX-404H_0448_LOMA_COLOR-OYM,4/1/5:1804,3000,3001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000000,1000000,2,To-HMEX0328-LMEX0328-OYM-3G-LTE,To-HMEX0328-LMEX0328-OYM-3G-LTE,4/1/5:1410,3000,3001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000000,1000000,2,To-HMEX0328-LMEX0328-OYM-3G-LTE,To-HMEX0328-LMEX0328-OYM-3G-LTE,4/1/5:1410,3000,3001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000000,1000000,2,To-MEX-9580_0230_San_Luis_T-OYM,To-MEX-9580_0230_San_Luis_T-OYM,4/1/5:1810,3000,3001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000000,1000000,2,To-MEX-9580_0230_San_Luis_T-OYM,To-MEX-9580_0230_San_Luis_T-OYM,4/1/5:1810,3000,3001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000000,1000000,2,To-HMEX8090-LMEX8090-OYM-3G-LTE,To-HMEX8090-LMEX8090-OYM-3G-LTE,4/1/5:1405,3000,3001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000000,1000000,2,To-HMEX8090-LMEX8090-OYM-3G-LTE,To-HMEX8090-LMEX8090-OYM-3G-LTE,4/1/5:1405,3000,3001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000000,1000000,2,To-MEX-9129_0039_Naucalpan-OYM,To-MEX-9129_0039_Naucalpan-OYM,4/1/5:1805,3000,3001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000000,1000000,2,To-MEX-9129_0039_Naucalpan-OYM,To-MEX-9129_0039_Naucalpan-OYM,4/1/5:1805,3000,3001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000000,1000000,2,To-HMEX8143-LMEX8143-OYM-3G-LTE,To-HMEX8143-LMEX8143-OYM-3G-LTE,4/1/5:1499,3000,3001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000000,1000000,2,To-HMEX8143-LMEX8143-OYM-3G-LTE,To-HMEX8143-LMEX8143-OYM-3G-LTE,4/1/5:1499,3000,3001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000000,1000000,2,To-MEX-9774_Paseos_Bosque-OYM,To-MEX-9774_Paseos_Bosque-OYM,4/1/5:1899,3000,3001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000000,1000000,2,To-MEX-9774_Paseos_Bosque-OYM,To-MEX-9774_Paseos_Bosque-OYM,4/1/5:1899,3000,3001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000000,1000000,2,To-MEX-9184-01_1,To-MEX-9184-01_1,3/1/2:4001,3000,3001,3/1/2,,3,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000000,1000000,2,To-MEX-9184-01_1,To-MEX-9184-01_1,3/1/2:4001,3000,3001,3/1/2,,3,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000000,1000000,2,GESTION-MDU,GESTION-MDU,4/1/5:99,3000,3000,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000000,1000000,2,GESTION-MDU,GESTION-MDU,4/1/5:99,3000,3000,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000001,1000001,2,To-HMEX0506,To-HMEX0506,4/1/5:1000,2000,2001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000001,1000001,2,To-HMEX0506,To-HMEX0506,4/1/5:1000,2000,2001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000001,1000001,2,To-MEX-036H_0315_Naucalpan_d-3G,To-MEX-036H_0315_Naucalpan_d-3G,4/1/5:1600,2000,2001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000001,1000001,2,To-MEX-036H_0315_Naucalpan_d-3G,To-MEX-036H_0315_Naucalpan_d-3G,4/1/5:1600,2000,2001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000001,1000001,2,To-MEX-036H_0315_Naucalpan-GSM,To-MEX-036H_0315_Naucalpan-GSM,4/1/5:2100,2000,2001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000001,1000001,2,To-MEX-036H_0315_Naucalpan-GSM,To-MEX-036H_0315_Naucalpan-GSM,4/1/5:2100,2000,2001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000001,1000001,2,To-HMEX0453,To-HMEX0453,4/1/5:1003,2000,2001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000001,1000001,2,To-HMEX0453,To-HMEX0453,4/1/5:1003,2000,2001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000001,1000001,2,To-MEX-366_0283_Del_Maestro-3G,To-MEX-366_0283_Del_Maestro-3G,4/1/5:1603,2000,2001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000001,1000001,2,To-MEX-366_0283_Del_Maestro-3G,To-MEX-366_0283_Del_Maestro-3G,4/1/5:1603,2000,2001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000001,1000001,2,To-MEX-366_0283_Del_Maestr-GSM,To-MEX-366_0283_Del_Maestr-GSM,4/1/5:2103,2000,2001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000001,1000001,2,To-MEX-366_0283_Del_Maestr-GSM,To-MEX-366_0283_Del_Maestr-GSM,4/1/5:2103,2000,2001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000001,1000001,2,To-HMEX8085,To-HMEX8085,4/1/5:1004,2000,2001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000001,1000001,2,To-HMEX8085,To-HMEX8085,4/1/5:1004,2000,2001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000001,1000001,2,To-MEX-404H_0448_LOMA_COLORA-3G,To-MEX-404H_0448_LOMA_COLORA-3G,4/1/5:1604,2000,2001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000001,1000001,2,To-MEX-404H_0448_LOMA_COLORA-3G,To-MEX-404H_0448_LOMA_COLORA-3G,4/1/5:1604,2000,2001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000001,1000001,2,To-MEX-404H_0448_LOMA_COLO-GSM,To-MEX-404H_0448_LOMA_COLO-GSM,4/1/5:2104,2000,2001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000001,1000001,2,To-MEX-404H_0448_LOMA_COLO-GSM,To-MEX-404H_0448_LOMA_COLO-GSM,4/1/5:2104,2000,2001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000001,1000001,2,To-HMEX0328,To-HMEX0328,4/1/5:1010,2000,2001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000001,1000001,2,To-HMEX0328,To-HMEX0328,4/1/5:1010,2000,2001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000001,1000001,2,To-MEX-9580_0230_San_Luis_Tl-3G,To-MEX-9580_0230_San_Luis_Tl-3G,4/1/5:1610,2000,2001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000001,1000001,2,To-MEX-9580_0230_San_Luis_Tl-3G,To-MEX-9580_0230_San_Luis_Tl-3G,4/1/5:1610,2000,2001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000001,1000001,2,To-MEX-9580_0230_San_Luis_-GSM,To-MEX-9580_0230_San_Luis_-GSM,4/1/5:2110,2000,2001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000001,1000001,2,To-MEX-9580_0230_San_Luis_-GSM,To-MEX-9580_0230_San_Luis_-GSM,4/1/5:2110,2000,2001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000001,1000001,2,To-HMEX8090,To-HMEX8090,4/1/5:1005,2000,2001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000001,1000001,2,To-HMEX8090,To-HMEX8090,4/1/5:1005,2000,2001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000001,1000001,2,To-MEX-9129_0039_Naucalpan-3G,To-MEX-9129_0039_Naucalpan-3G,4/1/5:1605,2000,2001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000001,1000001,2,To-MEX-9129_0039_Naucalpan-3G,To-MEX-9129_0039_Naucalpan-3G,4/1/5:1605,2000,2001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000001,1000001,2,To-MEX-9129_0039_Naucalpan-GSM,To-MEX-9129_0039_Naucalpan-GSM,4/1/5:2105,2000,2001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000001,1000001,2,To-MEX-9129_0039_Naucalpan-GSM,To-MEX-9129_0039_Naucalpan-GSM,4/1/5:2105,2000,2001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000001,1000001,2,To-HMEX8143,To-HMEX8143,4/1/5:1099,2000,2001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000001,1000001,2,To-HMEX8143,To-HMEX8143,4/1/5:1099,2000,2001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000001,1000001,2,To-MEX-9774_Paseos_del_Bosque-3G,To-MEX-9774_Paseos_del_Bosque-3G,4/1/5:1699,2000,2001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000001,1000001,2,To-MEX-9774_Paseos_del_Bosque-3G,To-MEX-9774_Paseos_del_Bosque-3G,4/1/5:1699,2000,2001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000001,1000001,2,To-MEX-9774_Paseos_Bosque-GSM,To-MEX-9774_Paseos_Bosque-GSM,4/1/5:2199,2000,2001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000001,1000001,2,To-MEX-9774_Paseos_Bosque-GSM,To-MEX-9774_Paseos_Bosque-GSM,4/1/5:2199,2000,2001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000002,1000002,2,To-LMEX0506,To-LMEX0506,4/1/5:1200,2000,2001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000002,1000002,2,To-LMEX0506,To-LMEX0506,4/1/5:1200,2000,2001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000002,1000002,2,To-LMEX0453,To-LMEX0453,4/1/5:1203,2000,2001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000002,1000002,2,To-LMEX0453,To-LMEX0453,4/1/5:1203,2000,2001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000002,1000002,2,To-LMEX8085,To-LMEX8085,4/1/5:1204,2000,2001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000002,1000002,2,To-LMEX8085,To-LMEX8085,4/1/5:1204,2000,2001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000002,1000002,2,To-LMEX0328,To-LMEX0328,4/1/5:1210,2000,2001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000002,1000002,2,To-LMEX0328,To-LMEX0328,4/1/5:1210,2000,2001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000002,1000002,2,To-LMEX8090,To-LMEX8090,4/1/5:1205,2000,2001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000002,1000002,2,To-LMEX8090,To-LMEX8090,4/1/5:1205,2000,2001,4/1/5,,4,2,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000002,1000002,2,To-LMEX8143,To-LMEX8143,4/1/5:1299,2000,2001,4/1/5,,4,1,,
ECHEGA-MEX9184-GA,7750,10.190.3.131,vprn,1000002,1000002,2,To-LMEX8143,To-LMEX8143,4/1/5:1299,2000,2001,4/1/5,,4,2,,
HIPODR-MEX9039-GA,7750,10.190.3.133,vprn,429001,VPRN GSM,2,To-GU-MEX-9191,To-GU-MEX-9191,4/1/5:3180,2000,2000,4/1/5,,4,1,,
HIPODR-MEX9039-GA,7750,10.190.3.133,vprn,429001,VPRN GSM,2,To-GU-MEX-9191,To-GU-MEX-9191,4/1/5:3180,2000,2000,4/1/5,,4,2,,
